tweet,tweet_cleaning,tweet_casefolding,normalisasi,label,tokenize,stopword removal,steming_data
<username> Waw..mulia sekali Mr Ex sudah mempersiapkan & ngejagain jodoh orang??,username Wawmulia sekali Mr Ex sudah mempersiapkan ngejagain jodoh orang,username wawmulia mr ex ngejagain jodoh orang,username wawmulia mr ex ngejagain jodoh orang,1,"['username', 'wawmulia', 'mr', 'ex', 'ngejagain', 'jodoh', 'orang']","['username', 'wawmulia', 'mr', 'ex', 'ngejagain', 'jodoh', 'orang']",username wawmulia mr ex ngejagain jodoh orang
<username> Partai Allah ?....... Patut dicontoh... Ngamin ngamin... msh mo ngotot anda...,username Partai Allah Patut dicontoh Ngamin ngamin msh mo ngotot anda,username partai allah patut contoh ngamin ngamin msh mo ngotot,username partai allah patut contoh ngamin ngamin masih mau ngotot,1,"['username', 'partai', 'allah', 'patut', 'contoh', 'ngamin', 'ngamin', 'masih', 'mau', 'ngotot']","['username', 'partai', 'allah', 'patut', 'contoh', 'ngamin', 'ngamin', 'ngotot']",username partai allah patut contoh ngamin ngamin ngotot
<username> terus bawaÂ² Agama nya ya seferti Mubahala nda ingat twit yang dulu tentang Jualan Agama nya ya :D,username terus bawaÂ² Agama nya ya seferti Mubahala nda ingat twit yang dulu tentang Jualan Agama nya ya D,username bawa agama nya ya seferti mubahala nda twit jual agama nya ya d,username bawa agama ya ya seferti mubahala indak twit jual agama ya ya di,1,"['username', 'bawa', 'agama', 'ya', 'ya', 'seferti', 'mubahala', 'indak', 'twit', 'jual', 'agama', 'ya', 'ya', 'di']","['username', 'bawa', 'agama', 'ya', 'ya', 'seferti', 'mubahala', 'indak', 'twit', 'jual', 'agama', 'ya', 'ya']",username bawa agama ya ya seferti mubahala indak twit jual agama ya ya
<username> Mana dia santun unggah unguh saja ngak paham semua ditrabas demi pencitraan dirinya merasa paling kuasa dan sombong dia <hashtag>,username Mana dia santun unggah unguh saja ngak paham semua ditrabas demi pencitraan dirinya merasa paling kuasa dan sombong dia hashtag,username santun unggah unguh ngak paham ditrabas citra kuasa sombong hashtag,username santun unggah unguh tidak paham ditrabas citra kuasa sombong hashtag,1,"['username', 'santun', 'unggah', 'unguh', 'tidak', 'paham', 'ditrabas', 'citra', 'kuasa', 'sombong', 'hashtag']","['username', 'santun', 'unggah', 'unguh', 'paham', 'ditrabas', 'citra', 'kuasa', 'sombong', 'hashtag']",username santun unggah unguh paham ditrabas citra kuasa sombong hashtag
Pemilu menentukan masa depan bangsa ? Prettt ! Pemilu itu hanya menentukan siapa yang berkuasa itu saja <hashtag>,Pemilu menentukan masa depan bangsa Prettt Pemilu itu hanya menentukan siapa yang berkuasa itu saja hashtag,milu tentu bangsa prettt milu tentu kuasa hashtag,milu tentu bangsa prettt milu tentu kuasa hashtag,1,"['milu', 'tentu', 'bangsa', 'prettt', 'milu', 'tentu', 'kuasa', 'hashtag']","['milu', 'bangsa', 'prettt', 'milu', 'kuasa', 'hashtag']",milu bangsa prettt milu kuasa hashtag
Tugas pokok Anies baswedan adalah ngeles berpuisi dan beralasan . Jd kl skrg jakarta banjir parah jangan salahkan dia . Salahkan airnya kenapa kok g mau lekas pergi dr jakarta . Ya kan bapak anies . Ya kan ya kan . <hashtag>,Tugas pokok Anies baswedan adalah ngeles berpuisi dan beralasan Jd kl skrg jakarta banjir parah jangan salahkan dia Salahkan airnya kenapa kok g mau lekas pergi dr jakarta Ya kan bapak anies Ya kan ya kan hashtag,tugas pokok anies baswedan ngeles puisi alas jd kl skrg jakarta banjir parah salah salah air g lekas pergi dr jakarta ya anies ya ya hashtag,tugas pokok anies baswedan ngeles puisi alas jadi kalau sekarang jakarta banjir parah salah salah air tidak lekas pergi dari jakarta ya anies ya ya hashtag,1,"['tugas', 'pokok', 'anies', 'baswedan', 'ngeles', 'puisi', 'alas', 'jadi', 'kalau', 'sekarang', 'jakarta', 'banjir', 'parah', 'salah', 'salah', 'air', 'tidak', 'lekas', 'pergi', 'dari', 'jakarta', 'ya', 'anies', 'ya', 'ya', 'hashtag']","['tugas', 'pokok', 'anies', 'baswedan', 'ngeles', 'puisi', 'alas', 'jakarta', 'banjir', 'parah', 'salah', 'salah', 'air', 'lekas', 'pergi', 'jakarta', 'ya', 'anies', 'ya', 'ya', 'hashtag']",tugas pokok anies baswedan ngeles puisi alas jakarta banjir parah salah salah air lekas pergi jakarta ya anies ya ya hashtag
Ini salah satu contoh Narasi <username> dalam mengatasi banjir Jakarta telah terbukti berkat narasi Anies sekarang Jakarta telah berhasil TIDAK BEBAS dari banjir ... Ã°Å¸â€˜ÂÃ°Å¸â€˜ÂÃ°Å¸â€˜ÂÃ°Å¸â€˜Â Berenang kitaaaaaÃ°Å¸Ëœâ€¦ <hashtag> <link>,Ini salah satu contoh Narasi username dalam mengatasi banjir Jakarta telah terbukti berkat narasi Anies sekarang Jakarta telah berhasil TIDAK BEBAS dari banjir ÃÅâÂÃÅâÂÃÅâÂÃÅâÂ Berenang kitaaaaaÃÅËœâ hashtag link,salah contoh narasi username atas banjir jakarta bukti berkat narasi anies jakarta hasil bebas banjir  renang kitaaaaa hashtag link,salah contoh narasi username atas banjir jakarta bukti berkat narasi anies jakarta hasil bebas banjir renang kitaaaaa hashtag link,1,"['salah', 'contoh', 'narasi', 'username', 'atas', 'banjir', 'jakarta', 'bukti', 'berkat', 'narasi', 'anies', 'jakarta', 'hasil', 'bebas', 'banjir', 'renang', 'kitaaaaa', 'hashtag', 'link']","['salah', 'contoh', 'narasi', 'username', 'banjir', 'jakarta', 'bukti', 'berkat', 'narasi', 'anies', 'jakarta', 'hasil', 'bebas', 'banjir', 'renang', 'kitaaaaa', 'hashtag', 'link']",salah contoh narasi username banjir jakarta bukti berkat narasi anies jakarta hasil bebas banjir renang kitaaaaa hashtag link
tidak akan merubah apa2 mau bertemu berapa kali pun karena rakyat sudah <hashtag>,tidak akan merubah apa2 mau bertemu berapa kali pun karena rakyat sudah hashtag,rubah apa2 temu kali rakyat hashtag,rubah temu kali rakyat hashtag,1,"['rubah', 'temu', 'kali', 'rakyat', 'hashtag']","['rubah', 'temu', 'kali', 'rakyat', 'hashtag']",rubah temu kali rakyat hashtag
Bila dari awal mereka bijak akan ke MK maka hal ini tidak perlu terjadi ... <hashtag> <hashtag>,Bila dari awal mereka bijak akan ke MK maka hal ini tidak perlu terjadi hashtag hashtag,bijak mk hashtag hashtag,bijak maka hashtag hashtag,1,"['bijak', 'maka', 'hashtag', 'hashtag']","['bijak', 'hashtag', 'hashtag']",bijak hashtag hashtag
Siapa bilang <hashtag> ?? memang iya manipulator kok ...,Siapa bilang hashtag memang iya manipulator kok,bilang hashtag iya manipulator,bilang hashtag iya manipulator,1,"['bilang', 'hashtag', 'iya', 'manipulator']","['bilang', 'hashtag', 'iya', 'manipulator']",bilang hashtag iya manipulator
Politik sejatinya untuk mengatur masyarakat agar sejahtera tetapi masyarakat menjadi melarat <hashtag>,Politik sejatinya untuk mengatur masyarakat agar sejahtera tetapi masyarakat menjadi melarat hashtag,politik sejati atur masyarakat sejahtera masyarakat melarat hashtag,politik sejati atur masyarakat sejahtera masyarakat melarat hashtag,1,"['politik', 'sejati', 'atur', 'masyarakat', 'sejahtera', 'masyarakat', 'melarat', 'hashtag']","['politik', 'sejati', 'atur', 'masyarakat', 'sejahtera', 'masyarakat', 'melarat', 'hashtag']",politik sejati atur masyarakat sejahtera masyarakat melarat hashtag
Terimah Kasih Rezim Sontoloyo Memang Paling Mantap dan Hebat ! Makin Cinta saja saya sama Rezim ini Semoga Allah SWT Melaknat Kalian Semua Wahai Manusia Durjana,Terimah Kasih Rezim Sontoloyo Memang Paling Mantap dan Hebat Makin Cinta saja saya sama Rezim ini Semoga Allah SWT Melaknat Kalian Semua Wahai Manusia Durjana,terimah kasih rezim sontoloyo mantap hebat cinta rezim moga allah swt laknat manusia durjana,terimah kasih rezim sontoloyo mantap hebat cinta rezim moga allah swt laknat manusia durjana,1,"['terimah', 'kasih', 'rezim', 'sontoloyo', 'mantap', 'hebat', 'cinta', 'rezim', 'moga', 'allah', 'swt', 'laknat', 'manusia', 'durjana']","['terimah', 'kasih', 'rezim', 'sontoloyo', 'mantap', 'hebat', 'cinta', 'rezim', 'moga', 'allah', 'swt', 'laknat', 'manusia', 'durjana']",terimah kasih rezim sontoloyo mantap hebat cinta rezim moga allah swt laknat manusia durjana
Emezing ! Pemenang Tender Penataan Monas Senilai Rp 71 3 Miliar â€œKantorâ€nya di Rumah Petak <hashtag> <hashtag>,Emezing Pemenang Tender Penataan Monas Senilai Rp 71 3 Miliar âœKantorânya di Rumah Petak hashtag hashtag,emezing menang tender tata monas nila rp 71 3 miliar kantor nya rumah petak hashtag hashtag,emezing menang tender tata monas nila rp 71 3 miliar kantor ya rumah petak hashtag hashtag,1,"['emezing', 'menang', 'tender', 'tata', 'monas', 'nila', 'rp', '71', '3', 'miliar', 'kantor', 'ya', 'rumah', 'petak', 'hashtag', 'hashtag']","['emezing', 'menang', 'tender', 'tata', 'monas', 'nila', 'rp', '71', '3', 'miliar', 'kantor', 'ya', 'rumah', 'petak', 'hashtag', 'hashtag']",emezing menang tender tata monas nila rp 71 3 miliar kantor ya rumah petak hashtag hashtag
ANIES KEREENNN ... Kontras Diskotek Colosseum Pernah Digerebek BNN Kini Diganjar Penghargaan <hashtag> Fpi kejang2 Gnpf Wellcome,ANIES KEREENNN Kontras Diskotek Colosseum Pernah Digerebek BNN Kini Diganjar Penghargaan hashtag Fpi kejang2 Gnpf Wellcome,anies kereennn kontras diskotek colosseum gerebek bnn ganjar harga hashtag fpi kejang2 gnpf wellcome,anies keren kontras diskotek colosseum gerebek bnn ganjar harga hashtag fpi kejang2 gnpf wellcome,1,"['anies', 'keren', 'kontras', 'diskotek', 'colosseum', 'gerebek', 'bnn', 'ganjar', 'harga', 'hashtag', 'fpi', 'kejang2', 'gnpf', 'wellcome']","['anies', 'keren', 'kontras', 'diskotek', 'colosseum', 'gerebek', 'bnn', 'ganjar', 'harga', 'hashtag', 'fpi', 'kejang2', 'gnpf', 'wellcome']",anies keren kontras diskotek colosseum gerebek bnn ganjar harga hashtag fpi kejang2 gnpf wellcome
"yg sabar ya warga dki jakarta pimpinan ada di kelas gubernur hanya kelas kacangan ... <hashtag> <hashtag> <hashtag> ,",yg sabar ya warga dki jakarta pimpinan ada di kelas gubernur hanya kelas kacangan hashtag hashtag hashtag,yg sabar ya warga dki jakarta pimpin kelas gubernur kelas kacang hashtag hashtag hashtag,yang sabar ya warga dki jakarta pimpin kelas gubernur kelas kacang hashtag hashtag hashtag,1,"['yang', 'sabar', 'ya', 'warga', 'dki', 'jakarta', 'pimpin', 'kelas', 'gubernur', 'kelas', 'kacang', 'hashtag', 'hashtag', 'hashtag']","['sabar', 'ya', 'warga', 'dki', 'jakarta', 'pimpin', 'kelas', 'gubernur', 'kelas', 'kacang', 'hashtag', 'hashtag', 'hashtag']",sabar ya warga dki jakarta pimpin kelas gubernur kelas kacang hashtag hashtag hashtag
special thanks to : <username> for bikinin udangan tolol ini,special thanks to username for bikinin udangan tolol ini,special thanks to username for bikinin udang tolol,special thanks tapi username for membikin udang tolol,1,"['special', 'thanks', 'tapi', 'username', 'for', 'membikin', 'udang', 'tolol']","['special', 'thanks', 'username', 'for', 'membikin', 'udang', 'tolol']",special thanks username for bikin udang tolol
Cobalah sesekali berpihak kepada situasi yang diinginkan pemerintah . Jaringan lelet beberapa hari saja kau panik,Cobalah sesekali berpihak kepada situasi yang diinginkan pemerintah Jaringan lelet beberapa hari saja kau panik,coba pihak situasi perintah jaring lelet kau panik,coba pihak situasi perintah jaring lelet kau panik,1,"['coba', 'pihak', 'situasi', 'perintah', 'jaring', 'lelet', 'kau', 'panik']","['coba', 'situasi', 'perintah', 'jaring', 'lelet', 'kau', 'panik']",coba situasi perintah jaring lelet kau panik
Tuhan lebih sayang Anies dengan membiarkan banjir di Jakarta lebih lama dan menggerakkan hati banyak orang untuk membully beliau sehingga gugur dosa-dosanya . ??,Tuhan lebih sayang Anies dengan membiarkan banjir di Jakarta lebih lama dan menggerakkan hati banyak orang untuk membully beliau sehingga gugur dosadosanya,tuhan sayang anies biar banjir jakarta gerak hati orang membully beliau gugur dosadosanya,tuhan sayang anies biar banjir jakarta gerak hati orang membully beliau gugur dosadosanya,1,"['tuhan', 'sayang', 'anies', 'biar', 'banjir', 'jakarta', 'gerak', 'hati', 'orang', 'membully', 'beliau', 'gugur', 'dosadosanya']","['tuhan', 'sayang', 'anies', 'biar', 'banjir', 'jakarta', 'gerak', 'hati', 'orang', 'membully', 'beliau', 'gugur', 'dosadosanya']",tuhan sayang anies biar banjir jakarta gerak hati orang membully beliau gugur dosadosanya
Background IT tapi database tidak update . Cara halus ganti presiden ... .,Background IT tapi database tidak update Cara halus ganti presiden,background it database update halus ganti presiden,background itu database update halus ganti presiden,1,"['background', 'itu', 'database', 'update', 'halus', 'ganti', 'presiden']","['background', 'database', 'update', 'halus', 'ganti', 'presiden']",background database update halus ganti presiden
<username> Welcome to Indonesia yang tidak tahu budi sopan santun asal ketus nuduh sembarangan. Dia yang salah ehh dia yang Galak . Allaah Maha Membalas kog buu,username Welcome to Indonesia yang tidak tahu budi sopan santun asal ketus nuduh sembarangan Dia yang salah ehh dia yang Galak Allaah Maha Membalas kog buu,username welcome to indonesia budi sopan santun ketus nuduh sembarang salah ehh galak allaah maha balas kog buu,username welcome tapi indonesia budi sopan santun ketus menuduh sembarang salah eh galak allaah maha balas kok buu,1,"['username', 'welcome', 'tapi', 'indonesia', 'budi', 'sopan', 'santun', 'ketus', 'menuduh', 'sembarang', 'salah', 'eh', 'galak', 'allaah', 'maha', 'balas', 'kok', 'buu']","['username', 'welcome', 'indonesia', 'budi', 'sopan', 'santun', 'ketus', 'menuduh', 'sembarang', 'salah', 'eh', 'galak', 'allaah', 'maha', 'balas', 'buu']",username welcome indonesia budi sopan santun ketus tuduh sembarang salah eh galak allaah maha balas buu
Sebelum uninstallbukalapak coba otak nya di install dulu,Sebelum uninstallbukalapak coba otak nya di install dulu,uninstallbukalapak coba otak nya install,uninstallbukalapak coba otak ya install,1,"['uninstallbukalapak', 'coba', 'otak', 'ya', 'install']","['uninstallbukalapak', 'coba', 'otak', 'ya', 'install']",uninstallbukalapak coba otak ya install
<username> <username> Tompi itu dokter? Sayang Otaknya tidak dipake,username username Tompi itu dokter Sayang Otaknya tidak dipake,username username tompi dokter sayang otak dipake,username username tompi dokter sayang otak dipakai,1,"['username', 'username', 'tompi', 'dokter', 'sayang', 'otak', 'dipakai']","['username', 'username', 'tompi', 'dokter', 'sayang', 'otak', 'dipakai']",username username tompi dokter sayang otak pakai
<username> Saya setuju anies itu luar biasa sebagai tokoh pelopor/pencipta sistim aca kadut. Sampurna??????,username Saya setuju anies itu luar biasa sebagai tokoh peloporpencipta sistim aca kadut Sampurna,username tuju anies tokoh peloporpencipta sistim aca kadut sampurna,username tuju anies tokoh peloporpencipta sistim aca kadut sampurna,1,"['username', 'tuju', 'anies', 'tokoh', 'peloporpencipta', 'sistim', 'aca', 'kadut', 'sampurna']","['username', 'tuju', 'anies', 'tokoh', 'peloporpencipta', 'sistim', 'aca', 'kadut', 'sampurna']",username tuju anies tokoh peloporpencipta sistim aca kadut sampurna
<hashtag> alhamdulillah tidak ada ngaruhnya tiket mahal atau tidak ttp saja aku g pernah naik pesawat <hashtag>,hashtag alhamdulillah tidak ada ngaruhnya tiket mahal atau tidak ttp saja aku g pernah naik pesawat hashtag,hashtag alhamdulillah ngaruhnya tiket mahal ttp g pesawat hashtag,hashtag alhamdulillah ngaruhnya tiket mahal tetap tidak pesawat hashtag,1,"['hashtag', 'alhamdulillah', 'ngaruhnya', 'tiket', 'mahal', 'tetap', 'tidak', 'pesawat', 'hashtag']","['hashtag', 'alhamdulillah', 'ngaruhnya', 'tiket', 'mahal', 'pesawat', 'hashtag']",hashtag alhamdulillah ngaruhnya tiket mahal pesawat hashtag
pak yasona ini keren kinerjanya koruptor dpt grasi napi narkoba dpt grasi...hebat lah,pak yasona ini keren kinerjanya koruptor dpt grasi napi narkoba dpt grasihebat lah,yasona keren kerja koruptor dpt grasi napi narkoba dpt grasihebat,yasona keren kerja koruptor dapat grasi napi narkoba dapat grasihebat,1,"['yasona', 'keren', 'kerja', 'koruptor', 'dapat', 'grasi', 'napi', 'narkoba', 'dapat', 'grasihebat']","['yasona', 'keren', 'kerja', 'koruptor', 'grasi', 'napi', 'narkoba', 'grasihebat']",yasona keren kerja koruptor grasi napi narkoba grasihebat
Terima kasih bapak Anies ... Goodbener dah ! PBB rumah Rp . 37 jutaan digratiskeun !!! Banjir sejam dua jam NO PROBLEMO !,Terima kasih bapak Anies Goodbener dah PBB rumah Rp 37 jutaan digratiskeun Banjir sejam dua jam NO PROBLEMO,terima kasih anies goodbener dah pbb rumah rp 37 juta digratiskeun banjir jam jam no problemo,terima kasih anies goodbener sudah pbb rumah rp 37 juta digratiskeun banjir jam jam no problemo,1,"['terima', 'kasih', 'anies', 'goodbener', 'sudah', 'pbb', 'rumah', 'rp', '37', 'juta', 'digratiskeun', 'banjir', 'jam', 'jam', 'no', 'problemo']","['terima', 'kasih', 'anies', 'goodbener', 'pbb', 'rumah', 'rp', '37', 'juta', 'digratiskeun', 'banjir', 'jam', 'jam', 'no', 'problemo']",terima kasih anies goodbener pbb rumah rp 37 juta digratiskeun banjir jam jam no problemo
bonafide gw respek sama kader2 partai amarah nasional ini yang udah berjuang sampai berdarah-darah. gws yah om <username> Ã°Ã¿Â¤Â­Ã°Ã¿â„¢Â,bonafide gw respek sama kader2 partai amarah nasional ini yang udah berjuang sampai berdarahdarah gws yah om username ÃÃÂÂÃÃâÂ,bonafide gw respek kader2 partai amarah nasional udah juang berdarahdarah gws yah om username ,bonafide gue respek kader2 partai amarah nasional sudah juang berdarahdarah gws ya om username,1,"['bonafide', 'gue', 'respek', 'kader2', 'partai', 'amarah', 'nasional', 'sudah', 'juang', 'berdarahdarah', 'gws', 'ya', 'om', 'username']","['bonafide', 'gue', 'respek', 'kader2', 'partai', 'amarah', 'nasional', 'juang', 'berdarahdarah', 'gws', 'ya', 'om', 'username']",bonafide gue respek kader2 partai amarah nasional juang berdarahdarah gws ya om username
Ngeliat orang-orang yang tweet katanya makan babi sifatnya kayak babi saya terharu. Karna kalian gua yakin kalau gua Pintar. Ternyata saya Pintar yaampun ?????? Ternyata otak saya masih bisa diselamatkan. <hashtag>,Ngeliat orangorang yang tweet katanya makan babi sifatnya kayak babi saya terharu Karna kalian gua yakin kalau gua Pintar Ternyata saya Pintar yaampun Ternyata otak saya masih bisa diselamatkan hashtag,ngeliat orangorang tweet makan babi sifat kayak babi haru karna gua gua pintar pintar yaampun otak selamat hashtag,melihat orangorang tweet makan babi sifat kayak babi harus karena gua gua pintar pintar yaampun otak selamat hashtag,1,"['melihat', 'orangorang', 'tweet', 'makan', 'babi', 'sifat', 'kayak', 'babi', 'harus', 'karena', 'gua', 'gua', 'pintar', 'pintar', 'yaampun', 'otak', 'selamat', 'hashtag']","['orangorang', 'tweet', 'makan', 'babi', 'sifat', 'kayak', 'babi', 'gua', 'gua', 'pintar', 'pintar', 'yaampun', 'otak', 'selamat', 'hashtag']",orangorang tweet makan babi sifat kayak babi gua gua pintar pintar yaampun otak selamat hashtag
